city_id,client_uuid,order_uuid,eater_request_timestamp_utc,meal_subtotal_usd
2033,d1512ca8-ad7e-49e6-96bc-a9f531ef100d,a6013143-8794-4c01-a976-f4cf15f423fd,2019-09-24 11:54:15,3.848.416.376.661.000
2033,b05eb887-497d-4023-a83f-f4ee1a7783ff,d5204f2e-7dc5-44fc-9da8-68104cfba6a9,2019-09-24 11:39:41,28.038.462.172.815.800
2033,fd5fa8f2-94f3-4c70-842f-e3404f3aa218,35d0aaf7-8f8d-462c-9a88-4d138470c3b7,2019-07-02 20:10:16,9.873.339.163.305.030
2033,827decbb-eda4-4c86-addb-213ffa643215,650ab5e3-35e6-439b-9e0b-2a426794e806,2019-08-19 21:23:59,13.853.869.385.719.400
2033,d08e706c-502c-4baa-b472-c02fe569f9a7,cf7b47a7-a143-4c7d-8398-601bbca97b59,2019-08-22 20:23:57,13.694.301.063.941.800
2033,89888252-0c19-447b-8415-5e4fc6319032,e19677f5-8bd7-41a0-9a5a-90357a360dfe,2019-08-22 20:25:40,14.525.938.780.375.500
2033,59088ad2-c782-4263-96c3-c6081f16a858,16101f90-aa4b-496c-abe8-c10ca4bffe71,2019-08-18 15:04:48,9.374.826.648.915.510
2033,3ba1d08b-944b-45f9-930b-1147187e79a1,2f5a2e7f-f82e-4935-871e-8a263a107c2f,2019-07-06 12:53:53,13.702.476.554.164.000
2033,40c52926-debc-438d-88e6-c00fda3f11e7,8c469d33-d8af-4541-bd8c-304b09f60a61,2019-07-06 19:00:21,25.495.591.621.272.500
2033,b321ed39-179c-43d3-b95e-1c64f24aec57,eacbe96e-25f9-468f-87ce-8d8df802f436,2019-07-06 12:29:24,22.463.076.318.301.700
2033,c9fd8bfe-2d2b-4709-9444-cc3ada4a07a7,2f7685e3-d9f9-4da5-862e-eb9edd33463f,2019-08-18 19:28:39,12.754.111.814.743.700
2033,86cf518e-6201-449b-9c26-8cef07100f47,0d44c7c3-5b48-40eb-a86c-7f6177a33503,2019-08-08 19:47:31,25.456.111.984.513.700
2033,8c793957-2333-449e-9e33-ed6e6c3e2ef3,45b85428-63d1-4e9c-8ed9-95b0eda90990,2019-07-18 20:17:59,18.071.207.291.339.200
2033,8ab2612c-7e83-42f1-a384-08481d05fae5,c7cf6316-1d0e-41a7-bd70-0633f7c49bdf,2019-07-18 18:23:02,25.703.766.892.650.200
2033,9923a660-36a7-4fac-be35-b9544c14e278,faddcd31-3ca7-4d2a-ad8d-8f9fc7c8d1ba,2019-08-07 19:13:20,16.427.486.942.110.200
2033,cefb7d09-bf7f-488f-bfbc-5210231d3411,d7144d88-8d3b-4988-96a7-e99d0b08835f,2019-07-13 19:11:48,28.670.274.907.301.300
2033,e59ec62b-25c3-4c1c-9e3b-7eba0e49d83c,78f2b82c-33fc-445f-b893-3478ce42d301,2019-07-02 20:56:00,23.018.985.020.734.000
2033,cd89cd50-278a-4b66-b617-a273a1e6b12f,028461ca-a328-4acb-936f-a1737bb5a3b8,2019-09-24 19:50:28,7.706.662.409.653.140
2033,2f1272fe-9e7d-4840-92d4-982e59838da0,a00755f5-f87a-4230-b6b0-91c2b6331bd5,2019-09-24 18:36:38,27.276.876.797.606.600
2033,6e677e5f-08de-4cbc-9cb7-8bf714306418,d9d03750-b571-4c0a-947d-ac3da67340d0,2019-09-24 20:10:47,11.559.993.614.479.700
2033,87c81d11-d4b3-4ae6-a9e4-549b8d6cf36f,1cea75e9-fe38-4ecc-a1cf-00cb7c17e95a,2019-06-30 12:19:35,20.444.074.919.846.700
2033,d9d15358-5588-4643-92b8-2a8bdb8c2a89,dd25d7a8-fcf8-4b64-9296-2506940b96a3,2019-06-30 13:20:46,7.858.725.178.102.630
2033,0ae67368-74e5-4ba0-941c-ff176733cec0,2f6b79c7-9eab-438c-91db-f84b70c887ef,2019-05-10 21:39:55,26.848.200.945.865.400
2033,821af87d-411c-4d79-8dd5-757189c597bd,65ab9a0f-ae1b-4c00-8560-df544802500e,2019-05-10 19:29:54,22.139.931.107.727.000
2033,9066fc68-a1d0-410c-a162-c781c9a9db68,21b3fba3-39b7-45d6-915f-0edf8aaad3e8,2019-06-20 19:49:20,19.929.765.924.052.300
2033,da454a12-7955-4252-88fc-19391fe3fe65,8a9ce64d-851b-4506-8751-6d4fc050895c,2019-05-27 20:59:32,16.060.490.410.152.400
2033,9e3b8780-3bf9-4fc4-a81e-1e9868ddedfc,6e4ccbc9-e142-427f-97ac-ad02c139df06,2019-06-28 20:01:40,21.520.029.526.161.800
2033,ea47e88d-158e-4330-b1b0-cf2686bcc197,928c734d-b996-49d1-a05a-267e00c8c740,2019-06-28 12:18:05,18.657.459.286.352.100
2033,e35ec95e-f273-4e08-84d0-4aa042df6e15,5898e36a-06b4-4095-95db-b96322e354c6,2019-08-18 19:28:49,17.744.851.220.513.000
2033,7457134c-2f54-4216-94a7-9c89bd653887,efc819b4-d62c-42eb-b730-8c5fe3433ca7,2019-08-18 19:26:11,27.449.066.731.731.100
2033,922368b6-616a-44df-b33e-c7f5cd91ba42,7d8db9d8-a9ec-4639-9b61-290035aca8a2,2019-09-18 20:19:52,14.275.006.062.743.800
2033,238af4d8-9b1d-46b3-b753-8c3854ae381b,0c0776b3-653b-41cd-b864-c55cd45d0550,2019-07-07 12:43:48,35.940.922.109.282.800
2033,bedec27e-5a64-4fa9-8c86-c7d387b14846,139fad69-dc90-456a-9b55-8fecc9ff2bce,2019-07-07 13:35:42,15.274.891.896.445.200
2033,d11b1175-f75c-4e37-96b2-b214c7146d39,594075a6-5dc5-475f-8bfe-10b4436995eb,2019-07-07 20:16:16,23.361.599.371.033.800
2033,5e8e1dd2-700a-4e48-9281-f116ac274d99,3b321a4f-b4e0-4242-a45e-dbe1a92dff3b,2019-08-10 19:04:00,23.075.487.384.834.600
2033,10543bc0-537c-4b49-a6d8-bf8aa70958c0,fb77ff41-74eb-4c78-bbff-29c57850ec6f,2019-07-01 12:43:16,21.706.726.818.292.500
2033,304525bb-92ad-4c1f-aa37-d962d66de179,983a825f-f2e6-4e13-a722-d306565f7d19,2019-09-14 20:37:03,21.420.443.135.417.300
2033,d5bc5d89-96ac-470a-a7db-388280cb4b13,e7b90487-b209-447a-991d-a35aa656b723,2019-09-14 20:08:23,23.317.044.871.365.700
2033,7e63205c-04db-423c-925e-7433aff7e78c,896b4216-1e13-4ce8-9507-b5b9c758d0af,2019-07-13 20:54:47,19.245.204.219.271.100
2033,47d2cd81-ca19-402a-8a57-d9aac4b80743,1e50f04c-70dc-4a66-8bc7-22638ab5b4ac,2019-05-17 12:44:23,23.392.400.540.425.800
2033,f49fda2f-dd70-47a9-828c-62b1f865c253,da53a15b-b8ac-4f6a-9e01-fd5facb6f1f5,2019-06-21 19:10:16,26.146.614.297.650.700
2033,ab5b707e-c422-4890-b798-ff5816c7c8a6,4d4ff573-9464-4e65-95d0-1277c1bca387,2019-06-26 17:34:11,20.038.825.223.871.200
2033,26184421-fc53-406f-b6f5-dbb15437a779,911e4478-03f1-4707-a292-522663917c98,2019-06-26 13:10:14,19.884.149.265.195.400
2033,82c354f7-0ce9-4cd0-827d-5447b6dfe041,a7dab04a-ab93-4113-a0c6-0ccb10ecc8e1,2019-06-26 19:10:12,20.463.730.879.201.400
2033,fa702684-bedf-437d-97bb-837cad009ac6,c4d0086f-1a80-4a1f-bad2-e882c97755a9,2019-06-26 20:37:47,9.100.236.833.663.590
2033,ef8bf124-2efa-4fbe-9358-375c80cfbb6a,888a8234-0c36-48c3-8932-dd2d990741e0,2019-06-21 18:52:26,28.098.894.512.444.500
2033,a8ccd5b2-ab23-477a-bde9-78937c7b49e3,7fed4211-5ef8-4b2c-b50a-14894d45c662,2019-09-14 20:11:19,14.670.772.251.600.900
2033,46d8c61b-2fd3-412f-bbfb-acfbf1a920da,12830d09-d8d1-4d23-bfe6-235e85b7474f,2019-06-08 20:12:26,29.204.448.149.345.300
2033,b74a242a-90e7-4cf8-bb3b-78cd37b91c89,f306646f-fc2c-448e-a641-b42524244759,2019-06-08 18:46:55,23.250.143.186.857.400
2033,42e5d312-ac5a-4bab-937c-2ff2c06e669c,551b36fc-9eba-48d1-8692-e2790241ce6b,2019-07-02 20:21:56,13.991.932.071.426.500
2033,6e9f1773-70bb-45c5-8a2d-132f21e5f0db,6460496b-ca7a-4f51-816f-4d3d50acf93b,2019-07-02 18:11:41,21.401.305.536.105.500
2033,201ab06b-a318-42ce-915e-aa61f287dc67,e6091d0a-0795-4ab9-b528-e49fc39dece1,2019-07-02 17:05:59,12.532.530.950.270.600
2033,510f04dd-09e5-4775-b8b0-15d5b840be7d,697ad67d-d119-426d-b48e-ebfecd82bf30,2019-07-09 18:22:29,13.898.260.251.648.100
2033,b8fe8b76-afd8-47d2-9774-1e65dc8af36b,0dd89a35-5d49-4ea8-9617-ebf30786aaed,2019-06-26 20:31:54,\N
2033,1328cf12-0dad-4b67-b9be-f722f395fa0d,66fd176e-1647-437e-b3e6-ade39cebedd3,2019-06-26 19:18:43,19.326.856.941.468.000
2033,be8887f5-549e-4f9c-b2f3-8ddffa5f98d2,ac34ffb9-6f5f-4069-b8e2-0188156de54c,2019-06-26 20:34:04,22.169.041.785.801.500
2033,ca75d1b5-fadd-45b3-896d-7f370bddf959,cb254dfa-ca08-413d-b3d5-9f5bddac4362,2019-06-26 19:50:55,19.611.075.425.901.400
2033,2d55673a-a5c2-4e9d-8c93-1972c97920c4,f98a8be5-c6ed-47d8-bccb-05cc8a876563,2019-06-26 19:59:10,25.579.663.599.001.800
2033,37cd7110-2cd9-48de-a2ed-c71725e6ba1e,1631a172-f4b0-48f1-8d45-804234e7de02,2019-05-10 12:59:40,30.538.464.993.039.000
2033,6a9eee33-b3ae-4cb5-b8ee-411208e33d76,ddda263d-4511-4438-a3df-afc7e715cc64,2019-05-10 21:22:16,23.309.630.528.314.100
2033,8d0d6035-018a-44c4-83f8-fb6cdf33a26b,bd475fd8-9dda-4c85-90f2-a3a5409d972f,2019-07-07 13:13:49,13.477.845.790.981.000
2033,1947efb9-0c4b-42c8-b0f3-7a1913a9f1ca,a1f79178-53dc-4648-9d34-4f5a9b842fc5,2019-05-14 21:26:18,20.735.028.748.837.100
2033,3e68eb5d-e227-4136-91dc-83461ad868b8,f74de11a-d88b-41a7-a751-a524830674ff,2019-05-26 18:03:35,13.447.788.959.365.200
2033,35cdaf5d-2554-4af8-afc2-a79322747b85,8107d62a-6a75-4281-9ce9-e05b71627490,2019-05-10 18:16:30,25.061.952.472.198.600
2033,573fd388-858c-4841-9589-dae3a4035038,e921f202-8242-4af4-859a-95f19f4337b3,2019-07-18 19:34:17,18.520.181.385.534.000
2033,304bd205-719f-405c-a8d6-9913baaba0ca,b0392a35-5381-4cbe-85ea-44437fc514eb,2019-09-23 19:39:44,20.224.447.399.949.400
2033,aab3aa4c-ebb7-47fb-a1e5-5d3646d3d5af,32a54298-f915-4819-b879-bbb8215ecfb5,2019-06-27 12:44:22,19.280.863.600.687.000
2033,771b5c57-2a2f-4a3c-8e0e-56aa91557bf8,dba1a95d-b25a-4c9b-96d9-b74b1e374d25,2019-06-27 20:34:38,16.315.995.929.528.500
2033,02c8d6a0-975a-4f56-a10c-30947f74a24f,f491bf4a-80f9-4267-8ac0-61b5d9ab3d61,2019-06-27 12:06:05,8.986.361.206.219.920
2033,e3cd13af-4804-4ebe-aa5a-330cbf343373,f4d90e35-2e62-45eb-b9e9-0d3134905a90,2019-06-27 20:54:35,14.326.240.328.366.500
2033,6b7c0a5e-7baa-4821-a52d-59cd874a426b,aa0f3554-1be7-47a3-aa71-48aeccfc20ba,2019-08-07 18:49:32,37.436.576.714.112.500
2033,72dfa96d-05fc-4b48-a1c8-5e30bd3a2c9d,4c7a139a-f3eb-4416-949a-edd08a5dd295,2019-07-28 12:14:04,17.167.190.600.405.700
2033,f38bf4ba-1eb9-4bb2-a5bc-38e2f493bf3c,9064c403-ef85-4e5c-a3e3-ea5da76cf494,2019-07-28 20:38:55,\N
2033,033e2310-f2e8-4432-a8ba-8ad953806ffe,8a495367-30b6-4b71-b881-c859c8f38c47,2019-09-12 13:21:26,18.651.803.739.138.000
2033,e291c9b1-fc44-408d-a149-179877853a30,ba772b29-f677-4348-ac65-284431145788,2019-09-12 19:17:34,29.212.911.221.520.100
2033,b0752826-f36f-49cc-a734-d239fdbcd08c,9c2a121f-e5d5-4b02-99c1-a27ebc4792cd,2019-08-10 10:52:55,11.368.070.991.058.200
2033,3216e30a-fa36-48e9-bd7b-3d518e6b6523,9dae5e6c-0323-49db-aaf0-6345b4a4f9c7,2019-08-10 19:45:42,24.489.426.562.826.900
2033,5f28922a-112e-42e4-91d4-192e0bb28758,b569fe8a-aff0-4e27-ba53-a82393eadf25,2019-05-27 21:55:36,23.505.182.333.057.200
2033,7d8396c3-4a21-46df-bbe0-8de1c7395b2d,12b73978-534d-43da-ad0d-c4c19f225f28,2019-06-28 20:14:17,6.756.948.584.731.560
2033,26fb8544-d165-40f0-aeb2-cd533775c648,1e00cab2-afa8-45b9-9002-f505db4316cc,2019-06-28 18:58:24,24.075.178.150.640.200
2033,4e04885c-eea9-4f5e-aa60-9b91c0d2de62,60cdaf21-0268-4251-b354-6cd49c73dcba,2019-06-28 19:13:17,19.986.940.351.474.800
2033,385b7c3c-434a-41d3-85ca-89d267d72e37,a25c0ef1-2236-4cf6-b2f5-cd9663464cc5,2019-06-28 19:31:01,32.989.807.796.042.300
2033,7cbe5184-10a5-4f47-986c-c1c1531a9ff2,8fee7961-af5f-45ce-981e-5d85cf091c79,2019-09-06 20:03:33,3.750.672.914.846.480
2033,a2d67ce9-6e15-45d2-85bc-f772a8901aff,95aa5453-bc94-47d0-ad19-219c8dc587fd,2019-09-06 21:22:59,10.479.821.379.718.100
2033,cf4ab3db-1325-46c5-beee-01d4ef9cf730,2c4769df-8d89-44c4-b24d-9880c494124b,2019-06-27 20:18:08,14.667.341.288.565.700
2033,9a2ab4f9-1010-401c-9387-bf1464e60723,2266f470-729f-4b91-b042-b63154331a6d,2019-06-28 19:44:09,23.507.367.345.200.500
2033,47d2cd81-ca19-402a-8a57-d9aac4b80743,86e0a558-56e7-4c75-ba9f-297465ebbb84,2019-06-28 20:51:31,29.109.267.776.836.500
2033,8eeceee4-22c9-4f4b-8878-6eabf7f8118f,acde7f43-7660-4c1d-842a-2143a9fa9d25,2019-06-28 20:46:16,13.246.991.000.005.600
2033,25a3e325-3e2e-48c6-aeae-27457210d08e,fa3c4d82-7b10-4342-bcc2-e4c265a964c3,2019-06-28 19:33:28,25.551.486.244.783.200
2033,2200b6d6-6c61-446c-bba4-560587f2d196,288363fe-3d31-47fd-baa7-b2a9ea22c7c0,2019-07-01 19:31:07,25.395.492.469.389.900
2033,b424656c-dd21-462d-b4c0-08259e98ae1e,3611a44b-b36f-43ae-bd69-cfce3e52a4b7,2019-07-19 13:23:49,22.018.760.882.997.200
2033,6ffe71b4-cce6-435a-91bb-ae51d0b5714c,48b430e9-c68d-4c8a-b6e7-a79342405df7,2019-07-19 18:36:08,38.399.353.274.050.100
2033,500cf98f-6593-4c10-a57f-4df2cf5ae9ef,ae0d04d4-f859-446e-b500-7329cc086eb0,2019-06-19 20:39:52,25.603.708.495.040.900
2033,4812d136-d81f-47cd-8492-6ab47ff914b2,55039c6f-c63a-44d1-a22e-cc903178e5bf,2019-05-23 20:40:38,20.069.993.403.177.600
2033,818ec4d6-5785-4adc-9fbb-b4a13e370a45,03c38dd8-2f4f-469b-8edc-9d9a8ef84471,2019-09-14 18:35:35,11.435.392.819.688.900
2033,53216c74-d9a5-45da-8a7c-9c32fe11938d,aef92119-f345-42ca-9236-b7371d99efac,2019-09-14 14:42:59,22.312.961.599.393.000
2033,dc131458-2a62-4000-9cf0-193b31e4edab,1791bc77-5a6e-4536-9aa6-0a15b2aaac06,2019-08-18 18:06:23,8.764.630.831.530.480
2033,b287b2f2-ebd9-46c2-bafe-c9189ea1b552,1db00bde-5fa6-4dd2-aca8-0d0a59de4d33,2019-08-11 12:29:00,18.098.421.478.301.600
2033,9ac26195-59b8-4037-a310-897be2a425de,4aef9cb6-8e1a-498c-8c03-d568ef80be47,2019-07-04 19:35:55,10.661.077.028.255.800
2033,db960c19-dd3b-42b0-8898-c02fb214a928,15735925-5227-431a-bd46-74f45a3ac512,2019-06-30 18:48:15,20.387.127.635.947.400
2033,f471d4e0-edaf-43c4-b64f-db6295434a9a,1788ac03-ff14-4e3e-b062-a799bd07cdbb,2019-06-30 11:32:21,16.286.923.195.198.200
2033,86d78925-40d7-4fe0-adf7-2cfa81001612,6d910ab2-4c0d-4975-be72-d5827dbaaca9,2019-06-30 19:43:29,14.768.028.354.614.400
2033,5d8f9bfd-2edc-445a-b0f4-9d1a185e6781,e2c7ee9b-60a2-4b08-9309-ca97ab746c75,2019-06-30 20:56:06,19.141.636.751.942.500
2033,b424656c-dd21-462d-b4c0-08259e98ae1e,7d4f1bb1-a3e1-4a6a-856f-25a895229078,2019-07-06 13:03:02,26.394.114.674.004.600
2033,486bd9cf-db4c-4aba-8dda-489769d3353e,5311d39b-bb08-48e4-a777-459f38120675,2019-09-24 18:59:39,23.427.317.572.137.900
2033,707fd127-4828-4699-8ddd-7e8531ffc991,ad34065f-46c8-45ac-abd7-027ce239740a,2019-09-24 12:21:01,4.398.190.144.755.430
2033,b89ead79-00ee-49e3-a62a-df8c84cf0ace,1e0fccba-be1e-4b87-af00-abe455b98251,2019-08-22 21:28:55,14.359.611.237.088.800
2033,9acd139f-1f68-4a6e-a154-e53d29979498,41a85445-b790-43e5-9688-2b241d0faed1,2019-08-04 12:00:17,23.928.503.856.384.400
2033,52f20ea6-f8d8-475c-8270-c8b0aa900299,c6d5285f-399b-4eeb-9c9d-f2c945bbfdae,2019-08-04 16:33:03,10.628.707.526.905.600
2033,110ec738-5e7c-46c7-a683-2aca66e12898,11d99bfb-95c5-4e06-96a2-b1a5b7207b61,2019-07-28 14:44:01,21.180.300.091.409.700
2033,fe3eef78-b05c-4a83-a8e7-cbf13969d556,d4ad4c3f-a360-4e59-9e21-135b3a384e1e,2019-06-29 19:28:52,11.901.982.334.952.500
2033,b0cbc671-2b4c-4c6f-8338-5e9d5da3a7dc,5dc3b823-ccc5-46fa-a056-ec66b7101631,2019-07-01 18:11:41,13.267.616.289.245.300
2033,5ff1c0a9-5311-43c8-b0cd-894d45f3ac05,15473667-5e23-4f04-a482-efe12fa5906d,2019-09-14 13:07:33,16.734.721.199.544.800
2033,3ea95ca7-1a83-4da4-8ed3-78b75cf6a8d8,5aa25d4a-5ff2-4071-88b3-bd90e6da6ef2,2019-09-14 11:04:46,10.821.786.375.705.600
2033,2c857a45-b7a7-4628-bd45-8d8d4f9e23ef,a708f021-2218-4eb2-a123-69adba1d7195,2019-09-24 19:41:15,6.880.948.580.047.450
2033,f3bf6da7-a5e0-405f-93ef-c358695a6884,43fe7c75-5cbc-4432-b1af-4e239d54aecb,2019-07-13 20:21:17,14.109.387.257.530.100
2033,000090d6-4018-4cc8-8dbe-a6b5bc2ddce5,6e0ffa3a-8313-4b3b-9d86-cbf3ad82dea9,2019-07-13 20:17:02,21.107.643.337.265.100
2033,59fa9326-6d76-41e7-92ff-eb8752100880,c2039059-13fd-4333-865d-49a337ddc4c3,2019-07-13 19:10:03,12.303.385.688.566.300
2033,2ffc1af9-292a-4939-bc16-ef3682364d00,d2fe2ebd-517c-4cc0-ae14-1750ba3c80dd,2019-07-13 15:02:00,34.709.092.653.524.200
2033,7ad0cf63-0603-4b9f-a5ed-1d4ec7ce9049,b02c1bf2-86e0-4593-8a03-db774e8aa0d7,2019-06-03 17:48:30,12.994.228.770.118.600
2033,cd744c3a-9df8-4af6-b61b-e83a4d819654,e4f324ff-b2f0-4938-a61e-25f5d56d27a7,2019-05-16 20:23:30,19.564.067.850.423.200
2033,c2ed40ee-4475-4761-a252-e5c8e54d1e6f,0c1afb67-5fa8-4ed7-87ea-deffad483c4a,2019-08-28 18:53:33,17.895.728.295.196.400
2033,f4e41f52-2ab1-4d3a-97f5-54d4cee7f272,2f73a702-aa01-4cce-84a6-94a913c6f69e,2019-08-08 20:22:11,17.175.882.152.188.300
2033,72dfa96d-05fc-4b48-a1c8-5e30bd3a2c9d,b9fdbb04-6e7b-49e4-8fdd-c7742e45f120,2019-06-30 18:03:56,17.539.763.440.982.600
2033,3c1b1a81-de05-478c-9658-8d608f6634f5,bb6e096a-02a2-46c7-88db-84d16ace7a30,2019-06-30 10:53:13,15.774.397.640.104.500
2033,40bbe51b-d2b3-41f5-8082-458d1ec25116,d2612c92-e62f-478e-9333-7456ad318835,2019-06-30 20:23:16,19.134.287.390.162.900
2033,dbc4f4ec-421c-456b-b33b-d5ea2f87bedd,314db58b-df9d-4e69-a694-182793eab5aa,2019-08-11 19:20:17,30.993.546.781.591.600
2033,3ba1d08b-944b-45f9-930b-1147187e79a1,5d5d0ce9-27f0-4786-b27a-a7c9470256f7,2019-07-25 18:10:03,14.363.336.747.873.300
2033,b7577e26-b18f-474b-9049-1381e6a1a8b1,94a55dec-681d-415e-ba7c-6ca344418f7e,2019-07-25 18:11:20,13.583.930.877.833.600
2033,41fd732a-b2f1-4ea1-ae1f-465acc7e8847,e57b8aee-9383-4575-a13d-d3985330ee2e,2019-07-25 20:28:40,18.109.683.387.012.200
2033,c7bbf78a-377f-45d2-992f-429ee591b98a,be28b76f-e650-418f-b98b-5c1cb4cc79c4,2019-07-16 12:35:20,16.326.668.013.195.900
2033,ab1c6943-eb3f-41d9-9f72-af0754376fcc,02420cdd-b2ce-4524-89eb-253294d79eb7,2019-07-16 18:05:32,17.945.065.667.724.600
2033,d57107e4-a5f1-49e6-860f-6746dcea1ac2,7815d3ec-fb5d-432f-ac5f-3465e759f0ea,2019-07-16 19:49:52,16.991.734.054.126.800
2033,a4d0187a-11a4-463a-a7a3-a370a24de0c8,9323872e-6578-4c47-8bdd-abd1d16bc764,2019-06-30 11:54:23,19.931.549.364.753.000
2033,0ae710b0-ec7d-40d5-b55a-cd93d9a8bd03,fa86e434-0874-4615-91c7-790dd42126b5,2019-06-30 20:43:20,12.893.624.755.759.500
2033,4737df6b-0f9f-42f8-bb65-98b450a947b5,23f683dd-fb48-48da-8913-417278d993c3,2019-06-26 19:19:43,22.737.478.754.668.200
2033,8a985a5f-6f60-4ccf-82db-b1ddcf4997a5,5f1fb9ec-7bfa-480b-bea0-544f2687fd10,2019-06-26 18:42:58,21.120.466.358.114.300
2033,ce93798d-c0b3-41a6-aaa9-ec0591591d93,6765d1dc-fc09-4c7a-b5f0-29f2083b3417,2019-06-26 13:47:27,19.316.030.714.761.300
2033,59ff4e81-89cb-40b2-af81-f376d816968d,6b278e41-82d2-4f95-8dd5-49726149d23e,2019-06-26 18:36:26,19.754.182.820.123.000
2033,b951d3f0-b7b6-4164-ad25-36795fd88d33,a31d746d-9a44-46a6-96aa-c8e586a3e080,2019-06-26 13:42:40,19.429.654.424.848.100
2033,7b668d23-1eb8-4839-a271-fef016d675c1,f46c7b91-a418-4174-90ea-c373d1f82f54,2019-06-26 19:54:02,9.094.991.501.867.310
2033,7e2fda8e-e399-48e5-991c-423341c47fd6,80bb64e0-48ff-4f93-b2e9-1780564dcf8c,2019-06-10 10:24:48,9.488.041.114.844.830
2033,be0aab6c-f1bd-4a9d-9443-ed5e1be057c5,78e13bdc-bb5d-4108-a1d9-072bc86925e6,2019-09-16 20:50:44,14.971.559.541.121.700
2033,bb815db9-8943-41fc-ab14-6159d1d03704,df90bfe8-160f-4cab-b1fd-cc650897ccc5,2019-09-16 19:28:52,20.365.724.375.790.500
2033,6a9eee33-b3ae-4cb5-b8ee-411208e33d76,7209cf3f-93bf-4db6-abb0-db908e11b9dc,2019-05-17 18:18:09,19.314.718.261.898.600
2033,95010af7-7a3c-452e-b8a7-87324f7d83cd,08bbb1ac-da5c-45d1-a536-c871dcd4a637,2019-08-19 19:06:53,16.864.566.436.406.100
2033,a2d67ce9-6e15-45d2-85bc-f772a8901aff,3bf85391-2386-4cc8-8cd8-9d0bda08dbfe,2019-08-19 20:15:32,20.503.726.690.864.700
2033,4f95bcd9-f86d-4490-ad28-9e9a2a770ca0,4fcaa221-be89-41a8-bbb3-f631c3c3ba54,2019-08-19 18:41:45,38.790.834.280.014.400
2033,150e6334-f8dd-47d4-874c-3890aeacfd3d,755d4202-d102-49ad-9942-04bac74b8a93,2019-08-19 20:08:47,9.753.124.047.546.480
2033,9923a660-36a7-4fac-be35-b9544c14e278,908c463e-448e-4860-bc70-a9b6ce6d7a85,2019-07-05 20:44:41,30.369.236.020.047.000
